"Unnamed: 0","airport","airport_name","carrier_name","arr_delay","arr_flights","avg_delay"
"314","BUF","Buffalo, NY: Buffalo Niagara International","Envoy",5044,481,10.4864864864865
"315","BUF","Buffalo, NY: Buffalo Niagara International","Frontier",20734,1019,20.3473994111874
"316","BUF","Buffalo, NY: Buffalo Niagara International","United Express",3204,456,7.02631578947368
"317","BUF","Buffalo, NY: Buffalo Niagara International","JetBlue",83014,3392,24.4734669811321
"318","BUF","Buffalo, NY: Buffalo Niagara International","Mesa",4747,319,14.8808777429467
"319","BUF","Buffalo, NY: Buffalo Niagara International","PSA",6897,738,9.34552845528455
"320","BUF","Buffalo, NY: Buffalo Niagara International","Piedmont",8779,694,12.649855907781
"321","BUF","Buffalo, NY: Buffalo Niagara International","Republic",20109,2583,7.78513356562137
"322","BUF","Buffalo, NY: Buffalo Niagara International","SkyWest",5627,376,14.9654255319149
"323","BUF","Buffalo, NY: Buffalo Niagara International","Southwest",58178,4475,13.0006703910615
"324","BUF","Buffalo, NY: Buffalo Niagara International","United",19098,1041,18.3458213256484
"325","BUR","Burbank, CA: Bob Hope","Alaska",18194,2110,8.62274881516588
"326","BUR","Burbank, CA: Bob Hope","American",28172,1430,19.7006993006993
"327","BUR","Burbank, CA: Bob Hope","Delta",809,91,8.89010989010989
"328","BUR","Burbank, CA: Bob Hope","Envoy",538,125,4.304
"329","BUR","Burbank, CA: Bob Hope","Frontier",30,23,1.30434782608696
"330","BUR","Burbank, CA: Bob Hope","Horizon",165,45,3.66666666666667
"331","BUR","Burbank, CA: Bob Hope","JetBlue",7842,365,21.4849315068493
"332","BUR","Burbank, CA: Bob Hope","Mesa",1157,25,46.28
"333","BUR","Burbank, CA: Bob Hope","SkyWest",28639,3257,8.79306109917102
"334","BUR","Burbank, CA: Bob Hope","Southwest",192129,21051,9.1268348296993
"335","BUR","Burbank, CA: Bob Hope","Spirit",10300,866,11.8937644341801
"336","BUR","Burbank, CA: Bob Hope","United",9385,439,21.378132118451
"337","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Alaska",3880,472,8.22033898305085
"338","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Allegiant",1481,226,6.55309734513274
"339","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American",60898,3498,17.4093767867353
"340","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Delta",56221,5156,10.9039953452289
"341","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Endeavor",10442,869,12.0161104718067
"342","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Envoy",4698,427,11.0023419203747
"343","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Frontier",59532,2515,23.6707753479125
"344","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","JetBlue",13547,835,16.2239520958084
"345","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Mesa",260,24,10.8333333333333
"346","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","PSA",104,27,3.85185185185185
"347","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Republic",7459,882,8.45691609977324
"348","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","SkyWest",1837,57,32.2280701754386
"349","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Southwest",702558,71566,9.81692423776654
"350","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Spirit",129408,6196,20.8857327307941
"351","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","United",36742,3533,10.3996603453156
"352","BZN","Bozeman, MT: Bozeman Yellowstone International","Alaska",6664,755,8.82649006622517
"353","BZN","Bozeman, MT: Bozeman Yellowstone International","Allegiant",5184,443,11.7020316027088
"354","BZN","Bozeman, MT: Bozeman Yellowstone International","American",8014,695,11.5309352517986
"355","BZN","Bozeman, MT: Bozeman Yellowstone International","Delta",23625,1917,12.3239436619718
"356","BZN","Bozeman, MT: Bozeman Yellowstone International","Envoy",1491,130,11.4692307692308
"357","BZN","Bozeman, MT: Bozeman Yellowstone International","Horizon",1305,300,4.35
"358","BZN","Bozeman, MT: Bozeman Yellowstone International","JetBlue",3163,163,19.4049079754601
"359","BZN","Bozeman, MT: Bozeman Yellowstone International","Mesa",3657,166,22.0301204819277
"360","BZN","Bozeman, MT: Bozeman Yellowstone International","SkyWest",8413,1330,6.32556390977444
"361","BZN","Bozeman, MT: Bozeman Yellowstone International","Southwest",25925,2015,12.8660049627792
"362","BZN","Bozeman, MT: Bozeman Yellowstone International","United",29794,2095,14.2214797136038
"363","CAE","Columbia, SC: Columbia Metropolitan","Air Wisconsin",39511,1146,34.477312390925
"364","CAE","Columbia, SC: Columbia Metropolitan","American",17191,723,23.777316735823
"365","CAE","Columbia, SC: Columbia Metropolitan","CommuteAir",9335,573,16.2914485165794
"366","CAE","Columbia, SC: Columbia Metropolitan","Delta",10911,1498,7.28371161548732
"367","CAE","Columbia, SC: Columbia Metropolitan","Endeavor",11731,953,12.3095487932844
"368","CAE","Columbia, SC: Columbia Metropolitan","Envoy",381,29,13.1379310344828
"369","CAE","Columbia, SC: Columbia Metropolitan","PSA",22131,2153,10.2791453785416
"370","CAE","Columbia, SC: Columbia Metropolitan","Piedmont",11653,1523,7.65134602757715
"371","CAE","Columbia, SC: Columbia Metropolitan","Republic",2191,245,8.94285714285714
"372","CAE","Columbia, SC: Columbia Metropolitan","SkyWest",5073,515,9.8504854368932
"373","CAK","Akron, OH: Akron-Canton Regional","Air Wisconsin",4707,169,27.8520710059172
"374","CAK","Akron, OH: Akron-Canton Regional","Allegiant",10187,754,13.5106100795756
"375","CAK","Akron, OH: Akron-Canton Regional","United Express",482,48,10.0416666666667
"376","CAK","Akron, OH: Akron-Canton Regional","PSA",19217,1708,11.2511709601874
"377","CAK","Akron, OH: Akron-Canton Regional","Republic",71,2,35.5
"378","CAK","Akron, OH: Akron-Canton Regional","SkyWest",13662,842,16.2256532066508
"379","CDC","Cedar City, UT: Cedar City Regional","SkyWest",2945,621,4.74235104669887
"380","CDV","Cordova, AK: Merle K Mudhole Smith","Alaska",5973,724,8.25
"381","CHA","Chattanooga, TN: Lovell Field","Air Wisconsin",2579,169,15.2603550295858
"382","CHA","Chattanooga, TN: Lovell Field","Allegiant",5233,211,24.8009478672986
"383","CHA","Chattanooga, TN: Lovell Field","Delta",12944,1144,11.3146853146853
"384","CHA","Chattanooga, TN: Lovell Field","Endeavor",10308,1301,7.92313604919293
"385","CHA","Chattanooga, TN: Lovell Field","Envoy",8268,1118,7.3953488372093
"386","CHA","Chattanooga, TN: Lovell Field","PSA",13465,933,14.4319399785638
"387","CHA","Chattanooga, TN: Lovell Field","Piedmont",11771,1316,8.94452887537994
"388","CHA","Chattanooga, TN: Lovell Field","Republic",967,135,7.16296296296296
"389","CHA","Chattanooga, TN: Lovell Field","SkyWest",13021,986,13.2058823529412
"390","CHO","Charlottesville, VA: Charlottesville Albemarle","Air Wisconsin",2166,62,34.9354838709677
"391","CHO","Charlottesville, VA: Charlottesville Albemarle","CommuteAir",10369,860,12.056976744186
"392","CHO","Charlottesville, VA: Charlottesville Albemarle","Delta",2219,297,7.47138047138047
"393","CHO","Charlottesville, VA: Charlottesville Albemarle","Endeavor",14566,1653,8.8118572292801
"394","CHO","Charlottesville, VA: Charlottesville Albemarle","PSA",4623,196,23.5867346938776
"395","CHO","Charlottesville, VA: Charlottesville Albemarle","Piedmont",20837,2289,9.10310179117519
"396","CHO","Charlottesville, VA: Charlottesville Albemarle","Republic",3896,603,6.46102819237148
"397","CHO","Charlottesville, VA: Charlottesville Albemarle","SkyWest",2233,153,14.5947712418301
"398","CHS","Charleston, SC: Charleston AFB/International","Air Wisconsin",2988,180,16.6
"399","CHS","Charleston, SC: Charleston AFB/International","Alaska",2038,351,5.80626780626781
"400","CHS","Charleston, SC: Charleston AFB/International","Allegiant",3330,188,17.7127659574468
"401","CHS","Charleston, SC: Charleston AFB/International","American",77375,4443,17.4150348863381
"402","CHS","Charleston, SC: Charleston AFB/International","CommuteAir",595,82,7.25609756097561
"403","CHS","Charleston, SC: Charleston AFB/International","Delta",37242,3732,9.97909967845659
"404","CHS","Charleston, SC: Charleston AFB/International","Endeavor",16371,2039,8.02893575282001
"405","CHS","Charleston, SC: Charleston AFB/International","Envoy",8373,920,9.10108695652174
"406","CHS","Charleston, SC: Charleston AFB/International","Frontier",2465,103,23.9320388349515
"407","CHS","Charleston, SC: Charleston AFB/International","United Express",791,77,10.2727272727273
"408","CHS","Charleston, SC: Charleston AFB/International","JetBlue",52589,2607,20.1722286152666
"409","CHS","Charleston, SC: Charleston AFB/International","Mesa",6428,366,17.5628415300546
"410","CHS","Charleston, SC: Charleston AFB/International","PSA",17819,1494,11.9270414993307
"411","CHS","Charleston, SC: Charleston AFB/International","Piedmont",373,52,7.17307692307692
"412","CHS","Charleston, SC: Charleston AFB/International","Republic",9764,1258,7.76152623211447
"413","CHS","Charleston, SC: Charleston AFB/International","SkyWest",3317,334,9.9311377245509
"414","CHS","Charleston, SC: Charleston AFB/International","Southwest",38484,3374,11.4060462359218
"415","CHS","Charleston, SC: Charleston AFB/International","Spirit",15162,886,17.1128668171558
"416","CHS","Charleston, SC: Charleston AFB/International","United",43769,2894,15.1240497581202
"417","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Air Wisconsin",5218,322,16.2049689440994
"418","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Allegiant",9951,954,10.4308176100629
"419","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","American",38947,1373,28.3663510560816
"420","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Delta",3387,366,9.25409836065574
"421","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Endeavor",637,89,7.15730337078652
"422","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Envoy",9563,948,10.087552742616
"423","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Frontier",3351,227,14.7621145374449
"424","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","United Express",1130,87,12.9885057471264
"425","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","PSA",3664,441,8.30839002267574
"426","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Piedmont",900,108,8.33333333333333
"427","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","Republic",1406,224,6.27678571428571
"428","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","SkyWest",15293,1397,10.9470293486042
"429","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa","United",16491,1038,15.8872832369942
"430","CIU","Sault Ste. Marie, MI: Chippewa County International","SkyWest",15879,726,21.8719008264463
"431","CKB","Clarksburg/Fairmont, WV: North Central West Virginia","Allegiant",2647,211,12.5450236966825
"432","CLE","Cleveland, OH: Cleveland-Hopkins International","Air Wisconsin",4393,407,10.7936117936118
"433","CLE","Cleveland, OH: Cleveland-Hopkins International","Alaska",3305,469,7.04690831556503
"434","CLE","Cleveland, OH: Cleveland-Hopkins International","American",79871,4791,16.6710498852014
"435","CLE","Cleveland, OH: Cleveland-Hopkins International","CommuteAir",141,13,10.8461538461538
"436","CLE","Cleveland, OH: Cleveland-Hopkins International","Delta",28751,2476,11.6118739903069
"437","CLE","Cleveland, OH: Cleveland-Hopkins International","Endeavor",28895,3365,8.58692421991085
"438","CLE","Cleveland, OH: Cleveland-Hopkins International","Envoy",4875,518,9.41119691119691
"439","CLE","Cleveland, OH: Cleveland-Hopkins International","Frontier",112922,5209,21.6782491841044
"440","CLE","Cleveland, OH: Cleveland-Hopkins International","United Express",68,29,2.3448275862069
"441","CLE","Cleveland, OH: Cleveland-Hopkins International","JetBlue",18823,994,18.9366197183099
"442","CLE","Cleveland, OH: Cleveland-Hopkins International","Mesa",7911,668,11.8428143712575
"443","CLE","Cleveland, OH: Cleveland-Hopkins International","PSA",17168,1321,12.996214988645
"444","CLE","Cleveland, OH: Cleveland-Hopkins International","Piedmont",1465,226,6.48230088495575
"445","CLE","Cleveland, OH: Cleveland-Hopkins International","Republic",26061,3826,6.81155253528489
"446","CLE","Cleveland, OH: Cleveland-Hopkins International","SkyWest",24079,2046,11.7688172043011
"447","CLE","Cleveland, OH: Cleveland-Hopkins International","Southwest",58263,5030,11.5831013916501
"448","CLE","Cleveland, OH: Cleveland-Hopkins International","Spirit",74509,3082,24.175535366645
"449","CLE","Cleveland, OH: Cleveland-Hopkins International","United",105106,8538,12.3103771375029
"450","CLL","College Station/Bryan, TX: Easterwood Field","Envoy",3744,499,7.50300601202405
"451","CLL","College Station/Bryan, TX: Easterwood Field","SkyWest",8588,586,14.6552901023891
"452","CLT","Charlotte, NC: Charlotte Douglas International","Air Wisconsin",47,1,47
"453","CLT","Charlotte, NC: Charlotte Douglas International","American",2271211,117483,19.3322523258684
"454","CLT","Charlotte, NC: Charlotte Douglas International","Delta",52759,5906,8.93311886217406
"455","CLT","Charlotte, NC: Charlotte Douglas International","Endeavor",23665,2500,9.466
"456","CLT","Charlotte, NC: Charlotte Douglas International","Envoy",47106,4816,9.78114617940199
"457","CLT","Charlotte, NC: Charlotte Douglas International","Frontier",52223,2211,23.6196291270918
"458","CLT","Charlotte, NC: Charlotte Douglas International","United Express",478,72,6.63888888888889
"459","CLT","Charlotte, NC: Charlotte Douglas International","JetBlue",11968,728,16.4395604395604
"460","CLT","Charlotte, NC: Charlotte Douglas International","Mesa",14717,1088,13.5266544117647
"461","CLT","Charlotte, NC: Charlotte Douglas International","PSA",558995,47264,11.8270776912661
"462","CLT","Charlotte, NC: Charlotte Douglas International","Piedmont",318704,28854,11.0454009842656
"463","CLT","Charlotte, NC: Charlotte Douglas International","Republic",26283,2759,9.52627763682494
"464","CLT","Charlotte, NC: Charlotte Douglas International","SkyWest",694,92,7.54347826086957
"465","CLT","Charlotte, NC: Charlotte Douglas International","Southwest",37420,3172,11.796973518285
"466","CLT","Charlotte, NC: Charlotte Douglas International","Spirit",82914,4019,20.6305051007713
"467","CLT","Charlotte, NC: Charlotte Douglas International","United",71421,4157,17.1808996872745
"468","CMH","Columbus, OH: John Glenn Columbus International","Air Wisconsin",4841,328,14.7591463414634
"469","CMH","Columbus, OH: John Glenn Columbus International","Alaska",3296,448,7.35714285714286
"470","CMH","Columbus, OH: John Glenn Columbus International","American",78031,3833,20.3576832768067
"471","CMH","Columbus, OH: John Glenn Columbus International","CommuteAir",1961,151,12.9867549668874
"472","CMH","Columbus, OH: John Glenn Columbus International","Delta",24204,2835,8.53756613756614
"473","CMH","Columbus, OH: John Glenn Columbus International","Endeavor",3942,610,6.46229508196721
"474","CMH","Columbus, OH: John Glenn Columbus International","Envoy",40206,3069,13.1006842619746
"475","CMH","Columbus, OH: John Glenn Columbus International","Frontier",4039,278,14.5287769784173
"476","CMH","Columbus, OH: John Glenn Columbus International","United Express",356,65,5.47692307692308
"477","CMH","Columbus, OH: John Glenn Columbus International","Mesa",6323,495,12.7737373737374
"478","CMH","Columbus, OH: John Glenn Columbus International","PSA",8022,872,9.19954128440367
"479","CMH","Columbus, OH: John Glenn Columbus International","Piedmont",1039,128,8.1171875
"480","CMH","Columbus, OH: John Glenn Columbus International","Republic",105976,11270,9.40337178349601
"481","CMH","Columbus, OH: John Glenn Columbus International","SkyWest",16618,1558,10.6662387676508
"482","CMH","Columbus, OH: John Glenn Columbus International","Southwest",145027,11798,12.292507204611
