Unnamed: 0,airport,airport_name,carrier_name,arr_delay,arr_flights,avg_delay,longitude,latitude
242,BOI,"Boise, ID: Boise Air Terminal",Alaska,7417,953,7.78279118572928,-116.2227778,43.56444444
243,BOI,"Boise, ID: Boise Air Terminal",Allegiant,7777,348,22.3477011494253,-116.2227778,43.56444444
244,BOI,"Boise, ID: Boise Air Terminal",American,27751,1368,20.2858187134503,-116.2227778,43.56444444
245,BOI,"Boise, ID: Boise Air Terminal",Delta,23059,2639,8.73777946191739,-116.2227778,43.56444444
246,BOI,"Boise, ID: Boise Air Terminal",Envoy,1201,125,9.608,-116.2227778,43.56444444
247,BOI,"Boise, ID: Boise Air Terminal",Horizon,27213,4100,6.63731707317073,-116.2227778,43.56444444
248,BOI,"Boise, ID: Boise Air Terminal",Mesa,1168,56,20.8571428571429,-116.2227778,43.56444444
249,BOI,"Boise, ID: Boise Air Terminal",SkyWest,74859,9471,7.90402280646183,-116.2227778,43.56444444
250,BOI,"Boise, ID: Boise Air Terminal",Southwest,47464,4203,11.2928860337854,-116.2227778,43.56444444
251,BOI,"Boise, ID: Boise Air Terminal",Spirit,6740,468,14.4017094017094,-116.2227778,43.56444444
252,BOI,"Boise, ID: Boise Air Terminal",United,20330,1557,13.0571612074502,-116.2227778,43.56444444
253,BOS,"Boston, MA: Logan International",Alaska,31092,2514,12.3675417661098,-71.00517917,42.3643475
254,BOS,"Boston, MA: Logan International",Allegiant,4019,511,7.86497064579256,-71.00517917,42.3643475
255,BOS,"Boston, MA: Logan International",American,302700,15982,18.9400575647604,-71.00517917,42.3643475
256,BOS,"Boston, MA: Logan International",Delta,396419,26109,15.1832318357654,-71.00517917,42.3643475
257,BOS,"Boston, MA: Logan International",Endeavor,0,16,0.0,-71.00517917,42.3643475
258,BOS,"Boston, MA: Logan International",Envoy,25798,1759,14.6662876634451,-71.00517917,42.3643475
259,BOS,"Boston, MA: Logan International",Frontier,8856,525,16.8685714285714,-71.00517917,42.3643475
260,BOS,"Boston, MA: Logan International",Hawaiian,3317,222,14.9414414414414,-71.00517917,42.3643475
261,BOS,"Boston, MA: Logan International",JetBlue,1178663,44641,26.4031495710222,-71.00517917,42.3643475
262,BOS,"Boston, MA: Logan International",Mesa,989,35,28.2571428571429,-71.00517917,42.3643475
263,BOS,"Boston, MA: Logan International",Piedmont,18527,1361,13.6127847171198,-71.00517917,42.3643475
264,BOS,"Boston, MA: Logan International",Republic,206108,22932,8.98778998778999,-71.00517917,42.3643475
265,BOS,"Boston, MA: Logan International",SkyWest,38936,1992,19.5461847389558,-71.00517917,42.3643475
266,BOS,"Boston, MA: Logan International",Southwest,98009,6172,15.8796176279974,-71.00517917,42.3643475
267,BOS,"Boston, MA: Logan International",Spirit,109993,4883,22.5257014130657,-71.00517917,42.3643475
268,BOS,"Boston, MA: Logan International",United,172627,12264,14.0759132420091,-71.00517917,42.3643475
269,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",Envoy,156,47,3.31914893617021,-94.02069444,29.95083333
270,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",SkyWest,13710,680,20.1617647058824,-94.02069444,29.95083333
271,BQK,"Brunswick, GA: Brunswick Golden Isles",Endeavor,5953,495,12.0262626262626,-81.46630556,31.25902778
272,BQK,"Brunswick, GA: Brunswick Golden Isles",SkyWest,3064,234,13.0940170940171,-81.46630556,31.25902778
277,BRD,"Brainerd, MN: Brainerd Lakes Regional",SkyWest,4609,622,7.40996784565916,-94.1372275,46.39785806
278,BRO,"Brownsville, TX: Brownsville South Padre Island International",CommuteAir,14309,1386,10.3239538239538,-97.42586111,25.90683333
279,BRO,"Brownsville, TX: Brownsville South Padre Island International",Envoy,6009,875,6.86742857142857,-97.42586111,25.90683333
280,BRO,"Brownsville, TX: Brownsville South Padre Island International",Mesa,6610,107,61.7757009345794,-97.42586111,25.90683333
281,BRO,"Brownsville, TX: Brownsville South Padre Island International",PSA,2918,163,17.9018404907975,-97.42586111,25.90683333
282,BRO,"Brownsville, TX: Brownsville South Padre Island International",SkyWest,4399,307,14.328990228013,-97.42586111,25.90683333
283,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",Alaska,4908,364,13.4835164835165,-156.7660019,71.2854475
284,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",Horizon,191,20,9.55,-156.7660019,71.2854475
285,BTM,"Butte, MT: Bert Mooney",SkyWest,1859,674,2.75816023738872,-112.49746,45.95479528
286,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",CommuteAir,9261,849,10.9081272084806,-91.14963444,30.53316083
287,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",Delta,8245,1046,7.88240917782027,-91.14963444,30.53316083
288,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",Endeavor,2693,399,6.74937343358396,-91.14963444,30.53316083
289,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",Envoy,13225,1255,10.5378486055777,-91.14963444,30.53316083
290,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",Mesa,25819,755,34.1973509933775,-91.14963444,30.53316083
291,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",PSA,13151,1102,11.9337568058076,-91.14963444,30.53316083
292,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",Republic,101,3,33.6666666666667,-91.14963444,30.53316083
293,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",SkyWest,8013,541,14.81146025878,-91.14963444,30.53316083
294,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",United,232,7,33.1428571428571,-91.14963444,30.53316083
295,BTV,"Burlington, VT: Burlington International",Air Wisconsin,241,46,5.23913043478261,-73.1503125,44.47300361
296,BTV,"Burlington, VT: Burlington International",American,3738,308,12.1363636363636,-73.1503125,44.47300361
297,BTV,"Burlington, VT: Burlington International",CommuteAir,3218,140,22.9857142857143,-73.1503125,44.47300361
298,BTV,"Burlington, VT: Burlington International",Delta,3655,431,8.48027842227378,-73.1503125,44.47300361
299,BTV,"Burlington, VT: Burlington International",Endeavor,13050,1441,9.05621096460791,-73.1503125,44.47300361
300,BTV,"Burlington, VT: Burlington International",Envoy,969,87,11.1379310344828,-73.1503125,44.47300361
301,BTV,"Burlington, VT: Burlington International",United Express,5768,403,14.3126550868486,-73.1503125,44.47300361
302,BTV,"Burlington, VT: Burlington International",JetBlue,18020,847,21.2750885478158,-73.1503125,44.47300361
303,BTV,"Burlington, VT: Burlington International",Mesa,2441,177,13.7909604519774,-73.1503125,44.47300361
304,BTV,"Burlington, VT: Burlington International",PSA,20748,1754,11.8289623717218,-73.1503125,44.47300361
305,BTV,"Burlington, VT: Burlington International",Piedmont,2518,202,12.4653465346535,-73.1503125,44.47300361
306,BTV,"Burlington, VT: Burlington International",Republic,12320,1665,7.3993993993994,-73.1503125,44.47300361
307,BTV,"Burlington, VT: Burlington International",SkyWest,455,61,7.45901639344262,-73.1503125,44.47300361
308,BTV,"Burlington, VT: Burlington International",United,16889,1221,13.8321048321048,-73.1503125,44.47300361
309,BUF,"Buffalo, NY: Buffalo Niagara International",Air Wisconsin,4061,233,17.4291845493562,-78.73216667,42.94052472
310,BUF,"Buffalo, NY: Buffalo Niagara International",American,39891,1674,23.8297491039427,-78.73216667,42.94052472
311,BUF,"Buffalo, NY: Buffalo Niagara International",CommuteAir,4238,397,10.6750629722922,-78.73216667,42.94052472
312,BUF,"Buffalo, NY: Buffalo Niagara International",Delta,36955,2638,14.0087187263078,-78.73216667,42.94052472
313,BUF,"Buffalo, NY: Buffalo Niagara International",Endeavor,20870,2436,8.56732348111658,-78.73216667,42.94052472
314,BUF,"Buffalo, NY: Buffalo Niagara International",Envoy,5044,481,10.4864864864865,-78.73216667,42.94052472
315,BUF,"Buffalo, NY: Buffalo Niagara International",Frontier,20734,1019,20.3473994111874,-78.73216667,42.94052472
316,BUF,"Buffalo, NY: Buffalo Niagara International",United Express,3204,456,7.02631578947368,-78.73216667,42.94052472
317,BUF,"Buffalo, NY: Buffalo Niagara International",JetBlue,83014,3392,24.4734669811321,-78.73216667,42.94052472
318,BUF,"Buffalo, NY: Buffalo Niagara International",Mesa,4747,319,14.8808777429467,-78.73216667,42.94052472
319,BUF,"Buffalo, NY: Buffalo Niagara International",PSA,6897,738,9.34552845528455,-78.73216667,42.94052472
320,BUF,"Buffalo, NY: Buffalo Niagara International",Piedmont,8779,694,12.649855907781,-78.73216667,42.94052472
321,BUF,"Buffalo, NY: Buffalo Niagara International",Republic,20109,2583,7.78513356562137,-78.73216667,42.94052472
322,BUF,"Buffalo, NY: Buffalo Niagara International",SkyWest,5627,376,14.9654255319149,-78.73216667,42.94052472
323,BUF,"Buffalo, NY: Buffalo Niagara International",Southwest,58178,4475,13.0006703910615,-78.73216667,42.94052472
324,BUF,"Buffalo, NY: Buffalo Niagara International",United,19098,1041,18.3458213256484,-78.73216667,42.94052472
325,BUR,"Burbank, CA: Bob Hope",Alaska,18194,2110,8.62274881516588,-118.3584969,34.20061917
326,BUR,"Burbank, CA: Bob Hope",American,28172,1430,19.7006993006993,-118.3584969,34.20061917
327,BUR,"Burbank, CA: Bob Hope",Delta,809,91,8.89010989010989,-118.3584969,34.20061917
328,BUR,"Burbank, CA: Bob Hope",Envoy,538,125,4.304,-118.3584969,34.20061917
329,BUR,"Burbank, CA: Bob Hope",Frontier,30,23,1.30434782608696,-118.3584969,34.20061917
330,BUR,"Burbank, CA: Bob Hope",Horizon,165,45,3.66666666666667,-118.3584969,34.20061917
331,BUR,"Burbank, CA: Bob Hope",JetBlue,7842,365,21.4849315068493,-118.3584969,34.20061917
332,BUR,"Burbank, CA: Bob Hope",Mesa,1157,25,46.28,-118.3584969,34.20061917
333,BUR,"Burbank, CA: Bob Hope",SkyWest,28639,3257,8.79306109917102,-118.3584969,34.20061917
334,BUR,"Burbank, CA: Bob Hope",Southwest,192129,21051,9.1268348296993,-118.3584969,34.20061917
335,BUR,"Burbank, CA: Bob Hope",Spirit,10300,866,11.8937644341801,-118.3584969,34.20061917
336,BUR,"Burbank, CA: Bob Hope",United,9385,439,21.378132118451,-118.3584969,34.20061917
337,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Alaska,3880,472,8.22033898305085,-76.66819833,39.17540167
338,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Allegiant,1481,226,6.55309734513274,-76.66819833,39.17540167
339,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",American,60898,3498,17.4093767867353,-76.66819833,39.17540167
340,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Delta,56221,5156,10.9039953452289,-76.66819833,39.17540167
341,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Endeavor,10442,869,12.0161104718067,-76.66819833,39.17540167
342,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Envoy,4698,427,11.0023419203747,-76.66819833,39.17540167
343,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Frontier,59532,2515,23.6707753479125,-76.66819833,39.17540167
344,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",JetBlue,13547,835,16.2239520958084,-76.66819833,39.17540167
345,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Mesa,260,24,10.8333333333333,-76.66819833,39.17540167
346,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",PSA,104,27,3.85185185185185,-76.66819833,39.17540167
347,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Republic,7459,882,8.45691609977324,-76.66819833,39.17540167
348,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",SkyWest,1837,57,32.2280701754386,-76.66819833,39.17540167
349,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Southwest,702558,71566,9.81692423776654,-76.66819833,39.17540167
350,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",Spirit,129408,6196,20.8857327307941,-76.66819833,39.17540167
351,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",United,36742,3533,10.3996603453156,-76.66819833,39.17540167
352,BZN,"Bozeman, MT: Bozeman Yellowstone International",Alaska,6664,755,8.82649006622517,-111.1530072,45.77690139
353,BZN,"Bozeman, MT: Bozeman Yellowstone International",Allegiant,5184,443,11.7020316027088,-111.1530072,45.77690139
354,BZN,"Bozeman, MT: Bozeman Yellowstone International",American,8014,695,11.5309352517986,-111.1530072,45.77690139
355,BZN,"Bozeman, MT: Bozeman Yellowstone International",Delta,23625,1917,12.3239436619718,-111.1530072,45.77690139
356,BZN,"Bozeman, MT: Bozeman Yellowstone International",Envoy,1491,130,11.4692307692308,-111.1530072,45.77690139
357,BZN,"Bozeman, MT: Bozeman Yellowstone International",Horizon,1305,300,4.35,-111.1530072,45.77690139
358,BZN,"Bozeman, MT: Bozeman Yellowstone International",JetBlue,3163,163,19.4049079754601,-111.1530072,45.77690139
359,BZN,"Bozeman, MT: Bozeman Yellowstone International",Mesa,3657,166,22.0301204819277,-111.1530072,45.77690139
360,BZN,"Bozeman, MT: Bozeman Yellowstone International",SkyWest,8413,1330,6.32556390977444,-111.1530072,45.77690139
361,BZN,"Bozeman, MT: Bozeman Yellowstone International",Southwest,25925,2015,12.8660049627792,-111.1530072,45.77690139
362,BZN,"Bozeman, MT: Bozeman Yellowstone International",United,29794,2095,14.2214797136038,-111.1530072,45.77690139
363,CAE,"Columbia, SC: Columbia Metropolitan",Air Wisconsin,39511,1146,34.477312390925,-81.11953944,33.93884
364,CAE,"Columbia, SC: Columbia Metropolitan",American,17191,723,23.777316735823,-81.11953944,33.93884
365,CAE,"Columbia, SC: Columbia Metropolitan",CommuteAir,9335,573,16.2914485165794,-81.11953944,33.93884
366,CAE,"Columbia, SC: Columbia Metropolitan",Delta,10911,1498,7.28371161548732,-81.11953944,33.93884
367,CAE,"Columbia, SC: Columbia Metropolitan",Endeavor,11731,953,12.3095487932844,-81.11953944,33.93884
368,CAE,"Columbia, SC: Columbia Metropolitan",Envoy,381,29,13.1379310344828,-81.11953944,33.93884
369,CAE,"Columbia, SC: Columbia Metropolitan",PSA,22131,2153,10.2791453785416,-81.11953944,33.93884
370,CAE,"Columbia, SC: Columbia Metropolitan",Piedmont,11653,1523,7.65134602757715,-81.11953944,33.93884
371,CAE,"Columbia, SC: Columbia Metropolitan",Republic,2191,245,8.94285714285714,-81.11953944,33.93884
372,CAE,"Columbia, SC: Columbia Metropolitan",SkyWest,5073,515,9.8504854368932,-81.11953944,33.93884
373,CAK,"Akron, OH: Akron-Canton Regional",Air Wisconsin,4707,169,27.8520710059172,-81.44246556,40.91631194
374,CAK,"Akron, OH: Akron-Canton Regional",Allegiant,10187,754,13.5106100795756,-81.44246556,40.91631194
375,CAK,"Akron, OH: Akron-Canton Regional",United Express,482,48,10.0416666666667,-81.44246556,40.91631194
376,CAK,"Akron, OH: Akron-Canton Regional",PSA,19217,1708,11.2511709601874,-81.44246556,40.91631194
377,CAK,"Akron, OH: Akron-Canton Regional",Republic,71,2,35.5,-81.44246556,40.91631194
378,CAK,"Akron, OH: Akron-Canton Regional",SkyWest,13662,842,16.2256532066508,-81.44246556,40.91631194
379,CDC,"Cedar City, UT: Cedar City Regional",SkyWest,2945,621,4.74235104669887,-113.098575,37.70097028
380,CDV,"Cordova, AK: Merle K Mudhole Smith",Alaska,5973,724,8.25,-145.4776503,60.49183389
381,CHA,"Chattanooga, TN: Lovell Field",Air Wisconsin,2579,169,15.2603550295858,-85.20378778,35.03526833
382,CHA,"Chattanooga, TN: Lovell Field",Allegiant,5233,211,24.8009478672986,-85.20378778,35.03526833
383,CHA,"Chattanooga, TN: Lovell Field",Delta,12944,1144,11.3146853146853,-85.20378778,35.03526833
384,CHA,"Chattanooga, TN: Lovell Field",Endeavor,10308,1301,7.92313604919293,-85.20378778,35.03526833
385,CHA,"Chattanooga, TN: Lovell Field",Envoy,8268,1118,7.3953488372093,-85.20378778,35.03526833
386,CHA,"Chattanooga, TN: Lovell Field",PSA,13465,933,14.4319399785638,-85.20378778,35.03526833
387,CHA,"Chattanooga, TN: Lovell Field",Piedmont,11771,1316,8.94452887537994,-85.20378778,35.03526833
388,CHA,"Chattanooga, TN: Lovell Field",Republic,967,135,7.16296296296296,-85.20378778,35.03526833
389,CHA,"Chattanooga, TN: Lovell Field",SkyWest,13021,986,13.2058823529412,-85.20378778,35.03526833
390,CHO,"Charlottesville, VA: Charlottesville Albemarle",Air Wisconsin,2166,62,34.9354838709677,-78.45286111,38.13863889
391,CHO,"Charlottesville, VA: Charlottesville Albemarle",CommuteAir,10369,860,12.056976744186,-78.45286111,38.13863889
392,CHO,"Charlottesville, VA: Charlottesville Albemarle",Delta,2219,297,7.47138047138047,-78.45286111,38.13863889
393,CHO,"Charlottesville, VA: Charlottesville Albemarle",Endeavor,14566,1653,8.8118572292801,-78.45286111,38.13863889
394,CHO,"Charlottesville, VA: Charlottesville Albemarle",PSA,4623,196,23.5867346938776,-78.45286111,38.13863889
395,CHO,"Charlottesville, VA: Charlottesville Albemarle",Piedmont,20837,2289,9.10310179117519,-78.45286111,38.13863889
396,CHO,"Charlottesville, VA: Charlottesville Albemarle",Republic,3896,603,6.46102819237148,-78.45286111,38.13863889
397,CHO,"Charlottesville, VA: Charlottesville Albemarle",SkyWest,2233,153,14.5947712418301,-78.45286111,38.13863889
398,CHS,"Charleston, SC: Charleston AFB/International",Air Wisconsin,2988,180,16.6,-80.04050583,32.89864639
399,CHS,"Charleston, SC: Charleston AFB/International",Alaska,2038,351,5.80626780626781,-80.04050583,32.89864639
400,CHS,"Charleston, SC: Charleston AFB/International",Allegiant,3330,188,17.7127659574468,-80.04050583,32.89864639
401,CHS,"Charleston, SC: Charleston AFB/International",American,77375,4443,17.4150348863381,-80.04050583,32.89864639
402,CHS,"Charleston, SC: Charleston AFB/International",CommuteAir,595,82,7.25609756097561,-80.04050583,32.89864639
403,CHS,"Charleston, SC: Charleston AFB/International",Delta,37242,3732,9.97909967845659,-80.04050583,32.89864639
404,CHS,"Charleston, SC: Charleston AFB/International",Endeavor,16371,2039,8.02893575282001,-80.04050583,32.89864639
405,CHS,"Charleston, SC: Charleston AFB/International",Envoy,8373,920,9.10108695652174,-80.04050583,32.89864639
406,CHS,"Charleston, SC: Charleston AFB/International",Frontier,2465,103,23.9320388349515,-80.04050583,32.89864639
407,CHS,"Charleston, SC: Charleston AFB/International",United Express,791,77,10.2727272727273,-80.04050583,32.89864639
408,CHS,"Charleston, SC: Charleston AFB/International",JetBlue,52589,2607,20.1722286152666,-80.04050583,32.89864639
